id,popularity,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit_percentage
295964,2.584264,Burnt,Bradley Cooper|Sienna Miller|Lily James|Alicia Vikander|Uma Thurman,John Wells,100,Drama,Double Feature Films|PeaPie Films|3 Arts Entertainment,10/2/15,631,6.3,2015,18399991.9040035,33678188.7415969,0.8303371500000032
76489,0.784114,The Three Stooges,Sean Hayes|Will Sasso|Chris Diamantopoulos|SofÃ­a Vergara|Jane Lynch,Bobby Farrelly|Peter Farrelly,92,Comedy,Wessler Entertainment,4/13/12,82,4.9,2012,28492328.4405673,52064317.6324774,0.8273100333333364
8834,0.936736,Conspiracy Theory,Mel Gibson|Julia Roberts|Patrick Stewart|Cylk Cozart|Steve Kahan,Richard Donner,135,Action|Drama|Mystery|Thriller,Silver Pictures|Warner Bros.|Donner/Shuler-Donner Productions,8/7/97,243,6.4,1997,101884524.080407,186085744.657005,0.8264377866666643
1826,0.367248,Les PoupÃ©es Russes,Romain Duris|Kelly Reilly|Audrey Tautou|CÃ©cile De France|Kevin Bishop,CÃ©dric Klapisch,129,Comedy|Drama|Romance,StudioCanal|TPS CinÃ©ma|Lunar Films|Canal+|Ce Qui Me Meut Motion Pictures,6/15/05,106,6.7,2005,14515322.7655084,26493033.2591823,0.8251769999999983
4836,1.035728,Layer Cake,Daniel Craig|Colm Meaney|George Harris|Sally Hawkins|Kenneth Cranham,Matthew Vaughn,105,Drama|Thriller|Crime,Sony Pictures Classics|Marv Films,9/30/04,308,7.0,2004,7503895.09877896,13680425.0390895,0.8231098461538449
9563,0.322499,Any Given Sunday,Al Pacino|Cameron Diaz|Dennis Quaid|James Woods|Jamie Foxx,Oliver Stone,150,Drama,Donners' Company|Ixtlan|Warner Bros.,12/16/99,231,6.8,1999,71997906.5626877,131207455.946117,0.8223787636363604
11544,2.095296,Lilo & Stitch,Chris Sanders|Daveigh Chase|Tia Carrere|David Ogden Stiers|Kevin McDonald,Dean DeBlois|Chris Sanders,85,Animation,Walt Disney Pictures|Walt Disney Feature Animation,6/21/02,681,6.9,2002,96980911.4896437,176713194.471215,0.8221440874999993
4771,0.431266,Gone Baby Gone,Casey Affleck|Michelle Monaghan|Morgan Freeman|Ed Harris|John Ashton,Ben Affleck,113,Crime|Drama|Mystery,Miramax Films|The Ladd Company,10/19/07,559,7.0,2007,19981703.0699993,36408449.7784607,0.8220894210526356
10276,0.601417,What About Bob?,Bill Murray|Richard Dreyfuss|Julie Hagerty|Charlie Korsmo|Kathryn Erbe,Frank Oz,100,Comedy,Touchwood Pacific Partners 1|Touchstone Pictures,5/17/91,128,6.8,1991,56038249.4675565,102005624.959372,0.820285714285712
13950,0.23421,All About the Benjamins,Ice Cube|Mike Epps|Tommy Flanagan|Carmen Chaplin|Eva Mendes,Kevin Bray,95,Action|Adventure|Comedy,New Line Cinema,3/8/02,22,6.4,2002,16971659.5106876,30891973.4475962,0.8202093571428609
44896,1.499109,Rango,Johnny Depp|Isla Fisher|Ned Beatty|Bill Nighy|Alfred Molina,Gore Verbinski,107,Animation|Comedy|Family|Western|Adventure,Paramount Pictures|Nickelodeon Movies|GK Films|Blind Wink|Paramount Animation,3/2/11,1385,6.5,2011,130868735.749848,238204949.164766,0.8201822444444504
3175,1.019569,Barry Lyndon,Ryan O'Neal|Marisa Berenson|Hardy KrÃ¼ger|Diana KÃ¶rner|Frank Middlemass,Stanley Kubrick,184,Drama|Romance|War,Hawk Films|Warner Bros.|Peregrine,12/18/75,240,7.2,1975,44570032.8926842,81036423.4412441,0.8181818181818203
1654,0.485288,The Dirty Dozen,Lee Marvin|Ernest Borgnine|Charles Bronson|Jim Brown|John Cassavetes,Robert Aldrich,150,Action|Adventure|War,Metro-Goldwyn-Mayer (MGM)|Seven Arts Pictures|MKH,6/15/67,168,7.2,1967,163419093.494678,296115397.412356,0.811999999999997
11001,0.49601,Blue Streak,Martin Lawrence|Luke Wilson|Dave Chappelle|Peter Greene|Nicole Ari Parker,Les Mayfield,93,Thriller|Action|Comedy|Crime,Columbia Pictures,9/17/99,202,6.0,1999,85088435.0286309,154152099.635677,0.811669230769226
2617,0.320295,The Great Outdoors,John Candy|Dan Aykroyd|Annette Bening|Stephanie Faracy|Chris Young,Howard Deutch,91,Comedy,Universal Pictures|Hughes Entertainment,6/17/88,65,6.2,1988,44253384.5541674,80126708.5033247,0.8106345833333344
8204,1.019335,The Spiderwick Chronicles,Freddie Highmore|Mary-Louise Parker|Nick Nolte|Sarah Bolger|Andrew McCarthy,Mark Waters,95,Adventure|Family|Fantasy,Paramount Pictures|The Kennedy/Marshall Company,2/14/08,276,6.2,2008,91150797.042825,164921838.191535,0.8093296333333263
2976,1.019152,Hairspray,John Travolta|Michelle Pfeiffer|Christopher Walken|Amanda Bynes|James Marsden,Adam Shankman,117,Comedy|Music|Romance,New Line Cinema,7/13/07,395,6.4,2007,52583429.1315773,95123431.712372,0.8090001600000002
9476,1.692141,A Knight's Tale,Heath Ledger|Rufus Sewell|Shannyn Sossamon|Paul Bettany|Laura Fraser,Brian Helgeland,132,Adventure|Drama|Romance|Action,Columbia Pictures Corporation|Escape Artists|Black and Blu Entertainment|Finestkind,5/11/01,521,6.5,2001,80046727.5850998,144684426.859888,0.8074995846153752
16614,0.480074,Adventureland,Jesse Eisenberg|Kristen Stewart|Martin Starr|Kristen Wiig|Bill Hader,Greg Mottola,107,Comedy,Miramax Films|Sidney Kimmel Entertainment|This Is That Productions,4/3/09,400,6.3,2009,9655804.12418705,17445880.2342843,0.806776526315784
4515,1.156092,Lions for Lambs,Robert Redford|Meryl Streep|Tom Cruise|Michael PeÃ±a|Andrew Garfield,Robert Redford,92,Action|Adventure|Drama|History,Cruise/Wagner Productions|United Artists|Wildwood Enterprises|Andell Entertainment|Metro-Goldwyn-Mayer (MGM),10/22/07,119,5.7,2007,36808400.3921041,66482146.5060572,0.8061677714285712
170687,1.440084,The Boxtrolls,Ben Kingsley|Isaac Hempstead Wright|Elle Fanning|Dee Bradley Baker|Steve Blum,Graham Annable|Anthony Stacchi,97,Animation|Comedy|Family|Fantasy,Laika Entertainment,9/10/14,498,6.6,2014,55265463.0462875,99713420.9413734,0.8042628333333347
6499,0.223994,Turbo: A Power Rangers Movie,Johnny Yong Bosch|Nakia Burrise|Jason David Frank|Catherine Sutherland|Amy Jo Johnson,Shuki Levy|David Winning,99,Action|Adventure|Family|Fantasy|Science Fiction,20th Century Fox|Saban Entertainment,3/27/97,33,4.6,1997,13584603.2107209,24424762.0147325,0.7979739000000088
72207,1.095479,The Five-Year Engagement,Emily Blunt|Alison Brie|Jason Segel|Rhys Ifans|Chris Pratt,Nicholas Stoller,124,Comedy,Universal Pictures|Dentsu|Relativity Media|Apatow Productions|Stoller Global Solutions,4/27/12,319,5.6,2012,28492328.4405673,51200477.7213735,0.7969917000000041
4551,1.497085,Be Cool,John Travolta|Uma Thurman|Vince Vaughn|Cedric the Entertainer|AndrÃ© Benjamin,F. Gary Gray,118,Comedy|Crime,Double Feature Films|Jersey Films|Nina Saxon Film Design|Metro-Goldwyn-Mayer (MGM),3/4/05,170,5.3,2005,59177854.3516881,106325985.34198,0.7967191698113156
10057,0.794564,The Three Musketeers,Charlie Sheen|Kiefer Sutherland|Chris O'Donnell|Oliver Platt|Tim Curry,Stephen Herek,105,Action|Adventure|Comedy,Walt Disney Pictures|Caravan Pictures,11/11/93,112,5.9,1993,45284098.8509612,81358687.4977546,0.7966281666666684
2112,1.050599,Payback,Mel Gibson|Kris Kristofferson|Gregg Henry|Maria Bello|David Paymer,Paul Abascal|Brian Helgeland,100,Drama|Action|Thriller|Crime,Paramount Pictures|Icon Entertainment International,2/4/99,305,6.5,1999,117814756.193489,211577133.779048,0.7958457888888858
23048,0.944055,Hot Tub Time Machine,John Cusack|Lizzy Caplan|Rob Corddry|Craig Robinson|Clark Duke,Steve Pink,101,Science Fiction|Comedy|Adventure,United Artists|Metro-Goldwyn-Mayer (MGM)|New Crime Productions,3/26/10,550,5.9,2010,36000000.0,64572262.0,0.7936739444444444
9570,0.516927,The Black Hole,Maximilian Schell|Anthony Perkins|Robert Forster|Joseph Bottoms|Ernest Borgnine,Gary Nelson,98,Adventure|Family|Science Fiction|Action,Walt Disney Productions,12/18/79,54,5.8,1979,60091080.0500318,107688927.106815,0.7920950499999875
1927,1.387163,Hulk,Eric Bana|Jennifer Connelly|Sam Elliott|Josh Lucas|Nick Nolte,Ang Lee,138,Action|Science Fiction,Universal Pictures|Good Machine|Valhalla Motion Pictures|Marvel Enterprises,6/19/03,850,5.2,2003,162393312.335206,290838693.89311,0.7909524087591241
169881,1.047604,The Physician,Tom Payne|Ben Kingsley|Stellan SkarsgÃ¥rd|Olivier Martinez|Emma Rigby,Philipp StÃ¶lzl,155,Adventure|Drama|History,ARD Degeto Film|UFA Cinema|CinePostproduction|Beta Cinema|Pixomondo,12/25/13,253,7.2,2013,29953067.2876935,53619956.4182871,0.7901324062500057
1262,0.713697,Stranger Than Fiction,Will Ferrell|Maggie Gyllenhaal|Dustin Hoffman|Emma Thompson|Queen Latifah,Marc Forster,113,Comedy|Drama|Fantasy|Romance,Mandate Pictures|Three Strange Angels,9/9/06,378,6.9,2006,32450074.7487471,58035037.6437092,0.7884408000000042
8005,1.176724,Robin Hood: Men in Tights,Cary Elwes|Dom DeLuise|Roger Rees|Dave Chappelle|Eric Allan Kramer,Mel Brooks,104,Comedy,Gaumont|Brooksfilms,7/28/93,273,6.3,1993,30189399.2339741,53948086.6109712,0.7869877500000033
77174,0.646413,ParaNorman,Kodi Smit-McPhee|Tucker Albrizzi|Jodelle Ferland|Anna Kendrick|Casey Affleck,Sam Fell|Chris Butler,90,Family|Animation|Adventure|Comedy,Focus Features|Laika Entertainment,8/3/12,549,6.6,2012,56984656.8811347,101755031.507766,0.7856566499999923
9429,0.669113,A Night at the Roxbury,Will Ferrell|Chris Kattan|Jennifer Coolidge|Michael Clarke Duncan|Eva Mendes,John Fortenberry,81,Comedy,Paramount Pictures|SNL Studios,10/1/98,96,6.2,1998,22740822.974331,40573861.9923663,0.7841861764705954
9896,0.787835,Rat Race,Cuba Gooding Jr.|Seth Green|Whoopi Goldberg|Breckin Meyer|Amy Smart,Jerry Zucker,112,Adventure|Comedy,Paramount Pictures|Fireworks Pictures|Alphaville Films,7/30/01,261,5.9,2001,59111429.6013044,105290428.615744,0.7812194583333267
22414,0.1746,Postcards from the Edge,Meryl Streep|Shirley MacLaine|Dennis Quaid|Gene Hackman|Richard Dreyfuss,Mike Nichols,101,Comedy|Drama,Columbia Pictures,9/12/90,15,6.0,1990,36715767.8869207,65206541.2144507,0.7759819545454558
6877,1.223177,Failure to Launch,Matthew McConaughey|Sarah Jessica Parker|Zooey Deschanel|Justin Bartha|Bradley Cooper,Tom Dey,97,Comedy,Paramount Pictures|Scott Rudin Productions|Failure to Launch Productions,3/10/06,242,5.6,2006,54083457.9145786,95960487.0583152,0.77430384
9007,1.102836,Just Like Heaven,Reese Witherspoon|Mark Ruffalo|Donal Logue|Dina Spybey-Waters|Ben Shenkman,Mark Waters,95,Comedy|Fantasy|Romance,DreamWorks SKG|MacDonald/Parkes Productions,9/16/05,304,6.5,2005,64760670.7999606,114843481.832901,0.7733522586206886
23954,0.248142,Atlantic City,Burt Lancaster|Susan Sarandon|Kate Reid|Michel Piccoli|Hollis McLaren,Louis Malle,104,Crime|Drama|Romance,Paramount Pictures|Canadian Film Development Corporation (CFDC)|Famous Players Limited|Selta Films|International Cinema Corporation (ICC),9/2/80,24,6.6,1980,19051464.6210332,33683195.8408535,0.7680108333333372
6038,1.204207,Shanghai Knights,Jackie Chan|Owen Wilson|Fann Wong|Aaron Taylor-Johnson|Aidan Gillen,David Dobkin,115,Action|Adventure|Comedy|Western,Spyglass Entertainment|Touchstone Pictures|Birnbaum / Barber Productions|Jackie Chan Films Limited|All Knight Productions,2/6/03,393,5.9,2003,59267632.2391264,104694478.911865,0.7664697399999961
52451,1.407986,The Three Musketeers,Milla Jovovich|Orlando Bloom|Logan Lerman|Ray Stevenson|Matthew Macfadyen,Paul W.S. Anderson,110,Adventure|Action|Thriller|Comedy,Impact Pictures|Studio Babelsberg|Nouvelles Ã‰ditions de Films (NEF)|New Legacy|Constantin Film Produktion,8/31/11,589,5.5,2011,72704853.1943604,128226625.874397,0.7636597866666667
11601,0.716336,Stir of Echoes,Kevin Bacon|Zachary David Cope|Kathryn Erbe|Illeana Douglas|Kevin Dunn,David Koepp,99,Horror|Mystery|Thriller,Artisan Entertainment,9/10/99,155,6.3,1999,15708634.1591318,27664327.6946754,0.7610905833333367
88036,0.308684,Sparkle,Whitney Houston|Cee Lo Green|Derek Luke|Mike Epps|Carmen Ejogo,Salim Akil,116,Drama|Music,TriStar Pictures|Phoenix Pictures|Stage 6 Films|Akil Production Company,8/17/12,21,5.9,2012,13296419.9389314,23399295.2897432,0.7598192142857172
492,1.328465,Being John Malkovich,John Cusack|Cameron Diaz|Catherine Keener|John Malkovich|Orson Bean,Spike Jonze,112,Fantasy|Drama|Comedy,Gramercy Pictures|Propaganda Films|Single Cell Pictures,9/30/99,607,7.1,1999,17017687.0057261,29929655.4271825,0.7587381538461596
587,2.491591,Big Fish,Ewan McGregor|Albert Finney|Billy Crudup|Jessica Lange|Helena Bonham Carter,Tim Burton,125,Adventure|Fantasy|Drama,The Zanuck Company|Columbia Pictures Corporation|Jinks/Cohen Company|Tim Burton Productions,12/25/03,1091,7.4,2003,82974685.1347769,145702426.938419,0.7559865000000011
10358,1.133017,Zack and Miri Make a Porno,Seth Rogen|Elizabeth Banks|Jennifer Schwalbach Smith|Jason Mewes|Gerry Bednob,Kevin Smith,102,Comedy,Blue Askew|View Askew Productions,9/18/08,439,6.0,2008,24306879.21142,42643493.6358513,0.7543796249999994
9408,0.919967,Surf's Up,Shia LaBeouf|Jeff Bridges|Zooey Deschanel|Jon Heder|James Woods,Ash Brannon|Chris Buck,85,Animation|Comedy|Family,Sony Pictures Animation,6/8/07,374,5.9,2007,89391829.5236814,156745431.735719,0.7534648588235292
82682,1.212556,Gangster Squad,Sean Penn|Ryan Gosling|Emma Stone|Josh Brolin|Nick Nolte,Ruben Fleischer,113,Crime|Drama|Action|Thriller,Village Roadshow Pictures|Lin Pictures|Warner Bros.|Langley Park Production,1/10/13,1352,6.1,2013,56162001.1644254,98471553.9464102,0.7533483833333356
2043,0.844235,Along Came a Spider,Morgan Freeman|Monica Potter|Michael Wincott|Dylan Baker|Mika Boorem,Lee Tamahori,104,Crime|Mystery|Thriller|Action,Paramount Pictures|AZL Productions KG|David Brown Productions|MFP Munich Film Partners|Phase 1 Productions,4/6/01,215,5.8,2001,73889287.0016306,129526148.002458,0.7529760166666596
11066,0.410039,Boomerang,Eddie Murphy|Robin Givens|Halle Berry|David Alan Grier|Grace Jones,Reginald Hudlin,117,Drama|Comedy|Romance,Paramount Pictures,6/30/92,69,5.5,1992,62160970.1835582,108937100.246685,0.7524999999999878
249660,0.300442,God's Not Dead,Kevin Sorbo|Shane Harper|David A.R. White|Dean Cain|Cassidy Gifford,Harold Cronk,113,Drama,Pure Flix Entertainment,3/21/14,146,6.1,2014,15658547.8631148,27438381.311431,0.7522941176470596
41216,0.914278,Legend of the Guardians: The Owls of Ga'Hoole,Emily Barclay|Abbie Cornish|Essie Davis|Joel Edgerton|Deborra-Lee Furness,Zack Snyder,97,Animation|Adventure|Family|Fantasy,Village Roadshow Pictures|Warner Bros.|Animal Logic|Cruel and Unusual Films,7/10/10,471,6.5,2010,80000000.0,140073390.0,0.750917375
10956,0.521071,Joe Dirt,David Spade|Brittany Daniel|Dennis Miller|Adam Beach|Jaime Pressly,Dennie Gordon,91,Mystery|Adventure|Comedy|Romance|Drama,Columbia Pictures|Happy Madison Productions,4/10/01,122,5.5,2001,21797339.665481,38160978.1562332,0.750717231638419
9530,0.987722,RV,Robin Williams|Cheryl Hines|Joanna 'JoJo' Levesque|Josh Hutcherson|Jeff Daniels,Barry Sonnenfeld,99,Comedy|Family|Adventure,Columbia Pictures,4/28/06,251,5.7,2006,54083457.9145786,94676525.2157091,0.7505634600000001
10368,0.079104,Tea with Mussolini,Cher|Judi Dench|Joan Plowright|Maggie Smith|Lily Tomlin,Franco Zeffirelli,117,Comedy|Drama|War,Medusa Produzione|Cattleya|Cineritmo|Film and General Productions,3/25/99,17,5.7,1999,15708634.1591318,27492155.82808,0.7501302500000077
13067,0.569416,In the Land of Women,Meg Ryan|Kristen Stewart|Adam Brody|JoBeth Williams|Olympia Dukakis,Jon Kasdan,97,Romance|Comedy|Drama,Castle Rock Entertainment|Land Films Inc.|Anonymous Content,4/16/07,82,6.0,2007,10516685.8263154,18404200.196052,0.7500000000000049
285783,2.049886,The Walk,Joseph Gordon-Levitt|Ben Kingsley|Charlotte Le Bon|Ben Schwartz|James Badge Dale,Robert Zemeckis,123,Adventure|Drama|Thriller,TriStar Pictures|Sony Pictures Entertainment|ImageMovers,9/30/15,706,6.8,2015,32199985.8320062,56287361.8735607,0.748055485714285
2788,0.509774,Reality Bites,Winona Ryder|Ethan Hawke|Ben Stiller|Janeane Garofalo|Steve Zahn,Ben Stiller,99,Drama,Universal Pictures|Jersey Films,2/18/94,90,6.5,1994,16917782.9583788,29539699.4901568,0.7460739130434817
177,0.386486,The Fisher King,Jeff Bridges|Robin Williams|Mercedes Ruehl|Amanda Plummer|Michael Jeter,Terry Gilliam,137,Drama|Comedy,TriStar Pictures,9/9/91,158,6.8,1991,38426228.2063245,67078570.7492506,0.7456454583333333
22597,0.222291,The Broken Hearts Club: A Romantic Comedy,Ben Weber|Timothy Olyphant|Matt McGrath|Zach Braff|Dean Cain,Greg Berlanti,94,Comedy|Drama|Romance,,2/1/00,10,5.8,2000,1266292.11434313,2209499.92604854,0.7448580000000118
9087,0.551631,The American President,Michael Douglas|Annette Bening|Michael J. Fox|Martin Sheen|Anna Deavere Smith,Rob Reiner,106,Comedy|Drama|Romance,Columbia Pictures|Castle Rock Entertainment,11/17/95,104,6.6,1995,88719945.7606318,154371984.416198,0.7399918709677383
3512,0.986266,Under Siege 2: Dark Territory,Steven Seagal|Eric Bogosian|Everett McGill|Katherine Heigl|Morris Chestnut,Geoff Murphy,100,Action|Thriller,Regency Enterprises|Warner Bros.|Seagal/Nasso Productions|Victor Company of Japan (JVC)|Cutting Edge Films,7/13/95,95,5.6,1995,85858012.0264179,149284306.214317,0.7387347166666668
26390,0.905416,Brooklyn's Finest,Richard Gere|Don Cheadle|Ethan Hawke|Wesley Snipes|Vincent D'Onofrio,Antoine Fuqua,133,Crime|Drama|Thriller,Nu Image Films|Langley Productions|Thunder Road Productions|Fuqua Films|Millennium Films,1/16/09,161,6.1,2009,17278807.3801242,30020707.1260444,0.7374293529411757
10003,0.938611,The Saint,Val Kilmer|Elisabeth Shue|Rade Serbedzija|Henry Goodman|Alun Armstrong,Phillip Noyce,116,Thriller|Action|Romance|Science Fiction|Adventure,Paramount Pictures|Mace Neufeld Productions|Rysher Entertainment,4/3/97,161,6.0,1997,92375301.8329025,160384313.858672,0.7362250588235246
1443,0.941202,The Virgin Suicides,James Woods|Kathleen Turner|Kirsten Dunst|Josh Hartnett|A.J. Cook,Sofia Coppola,97,Drama|Romance,American Zoetrope,4/21/99,460,7.0,1999,7854317.07956593,13626424.5931234,0.734896166666659
9515,0.564298,The Matador,Pierce Brosnan|Greg Kinnear|Hope Davis|Portia Dawson|Adam Scott,Richard Shepard,96,Action|Comedy|Crime|Drama|Thriller,Miramax Films,5/12/05,70,6.0,2005,11165632.8965449,19313467.6625964,0.729724400000001
14869,1.906998,G.I. Joe: The Rise of Cobra,Dennis Quaid|Channing Tatum|Marlon Wayans|Sienna Miller|Joseph Gordon-Levitt,Stephen Sommers,118,Adventure|Action|Thriller|Science Fiction,Paramount Pictures|Spyglass Entertainment|Di Bonaventura Pictures|Hasbro|Kontsept Film Company,8/4/09,1470,5.7,2009,177870075.971866,307429640.188147,0.7283943828571459
15092,1.487114,Crank: High Voltage,Jason Statham|Amy Smart|Dwight Yoakam|Efren Ramirez|Julanne Chidi Hill,Mark Neveldine|Brian Taylor,96,Action|Thriller|Crime,Lakeshore Entertainment|Lionsgate|Radical Media,4/16/09,560,5.9,2009,20328008.682499,35127385.4664088,0.7280288500000018
59968,0.80048,Our Idiot Brother,Paul Rudd|Elizabeth Banks|Zooey Deschanel|Emily Mortimer|Adam Scott,Jesse Peretz,90,Comedy|Drama,The Weinstein Company,8/26/11,199,5.7,2011,9693980.42591472,16744987.2427217,0.7273592999999945
109424,1.40572,Captain Phillips,Tom Hanks|Catherine Keener|Max Martini|Chris Mulkey|Yul Vazquez,Paul Greengrass,134,Action|Drama|Thriller,Columbia Pictures,10/10/13,1729,7.7,2013,51481834.4007233,88923168.5103403,0.7272727272727284
2757,0.898884,Adaptation.,Nicolas Cage|Meryl Streep|Chris Cooper|Tilda Swinton|Cara Seymour,Spike Jonze,114,Comedy|Crime|Drama,Columbia Pictures|Beverly Detroit|Propaganda Films|Clinica Estetico|Intermedia,12/6/02,319,7.2,2002,23032966.4787903,39763595.6933686,0.7263775263157937
10307,0.725013,Stigmata,Patricia Arquette|Gabriel Byrne|Jonathan Pryce|Nia Long|Thomas Kopache,Rupert Wainwright,103,Horror|Thriller,FGM Entertainment|Metro-Goldwyn-Mayer (MGM),9/10/99,103,5.8,1999,37962532.5512353,65507271.7231101,0.725576965517241
23082,1.297769,The Invention of Lying,Ricky Gervais|Jennifer Garner|Jonah Hill|Louis C.K.|Jeffrey Tambor,Ricky Gervais|Matthew Robinson,100,Comedy|Romance|Fantasy,Media Rights Capital|Lin Pictures|Warner Bros.|Wintergreen Productions|Lynda Obst Productions,9/13/09,305,5.8,2009,18803408.0313116,32436176.6593397,0.7250158378378373
